,fbeta,loss,val_fbeta,val_loss
0,0.651385764280955,1.4524513284365337,0.47868420538448153,2.1346255029950822
1,0.6743007649978002,1.4367943505446117,0.4825433748109,2.343046574365525
2,0.6905364990234375,1.4063671429951985,0.4684732740833646,2.2242894967397056
3,0.6100949694712957,1.6643957297007244,0.4013735368138268,2.720672085171654
4,0.6504119584957758,1.4804730117321014,0.4064294568129948,2.295539821897234
5,0.6031254604458809,1.7139378587404888,0.4860746959845225,2.136171136583601
6,0.6814804971218109,1.4185400108496349,0.5177369940848577,2.0409030346643355
7,0.6222532441218694,1.563538173834483,0.5230308288619632,2.0723074617839994
8,0.672287255525589,1.4726130068302155,0.49280795454978943,2.143740619931902
9,0.6949253877003988,1.3631681899229686,0.4790147131397611,2.322363887514387
10,0.5422533502181371,1.9052197734514873,0.4071551391056606,2.3232154164995467
11,0.5946235954761505,1.5714713335037231,0.5153836522783551,2.1756858939216253
12,0.701919029156367,1.339251716931661,0.3954881699312301,2.512349389848255
13,0.6156726578871409,1.6160728832085927,0.32585322573071435,3.1160549209231423
14,0.5868173812826475,1.709275742371877,0.41144040794599623,2.335573446182978
15,0.689630463719368,1.4150625864664714,0.5369994924181983,2.184502363204956
16,0.6430872778097788,1.5563214619954426,0.38611424678847905,2.86623714083717
17,0.6509519418080648,1.457159698009491,0.5021981057666597,2.1943849609011696
18,0.6314003691077232,1.5595244069894154,0.38190427280607675,2.695831435067313
19,0.6445998524626096,1.6048788328965504,0.43412608050164725,2.2257285231635686
20,0.7105061411857605,1.329088826974233,0.42649273787225994,2.3987521898178827
21,0.6202866087357203,1.5550453464190166,0.3896115393865676,2.3683352243332636
22,0.7029991845289866,1.398800532023112,0.40627469902946833,2.403916075116112
23,0.6407929509878159,1.51217986146609,0.4560577841032119,2.112332957131522
24,0.5951711510618528,1.6550549268722534,0.3815970080239432,2.636657056354341
25,0.5626626834273338,1.9623152712980907,0.4063534793399629,2.266327517373221
26,0.6471000264088312,1.4975914259751637,0.4958061064992632,2.20651946749006
27,0.6298793132106463,1.5565502345561981,0.46149090074357535,2.306110382080078
28,0.6064499194423357,1.6330797771612804,0.3748219595068977,2.8042215279170444
29,0.6682574351628622,1.4614094098409016,0.5312199805464063,2.1272539978935603
30,0.6634162217378616,1.4564926226933796,0.4526412884394328,2.235782441638765
31,0.6946586420138677,1.4009627103805542,0.48362964391708374,2.285849105744135
32,0.674948071440061,1.447962482770284,0.4197803423518226,2.2961677483149936
33,0.6693716446558634,1.489603449900945,0.45238409013975234,2.4923654056730724
34,0.6511696303884188,1.5586972932020824,0.3333911214556013,3.0874278999510265
35,0.6282057414452235,1.592348833878835,0.4583458715961093,2.405161278588431
36,0.6833988577127457,1.393803079922994,0.440976144302459,2.6029018561045327
37,0.6873761912186941,1.4322265088558197,0.5595935526348296,2.0590899104163762
38,0.7019598136345545,1.3912973701953888,0.5229059542928424,2.075956554639907
39,0.7084985226392746,1.3804193139076233,0.5158831392015729,2.166061219714937
40,0.7119021713733673,1.3720711668332417,0.44336984554926556,2.840918915612357
41,0.5903150737285614,1.6640753348668416,0.49865728332882836,2.163206077757336
42,0.6769527792930603,1.4911609093348186,0.5208851723443895,2.031399749574207
43,0.7187353571256002,1.373699774344762,0.4529570738474528,2.6053117456890287
44,0.6558775802453359,1.563745508591334,0.5248006880283356,2.2707879429771785
45,0.7066919157902399,1.3603061437606812,0.37577146007901147,2.864751100540161
46,0.6356700112422308,1.564889262119929,0.5462759520326342,2.2411103589194163
47,0.7431279569864273,1.2801796893278758,0.549698897770473,1.9734021709078835
48,0.7530318051576614,1.210605005423228,0.5871839665231251,2.01998800323123
49,0.7243797381718954,1.3163277606169383,0.5339086509886242,2.22214066414606
50,0.6931149512529373,1.406521240870158,0.4734904993148077,2.2364736511593772
51,0.6716425816218058,1.461616039276123,0.3791977905091785,2.692862862632388
52,0.6544336676597595,1.533492664496104,0.4640375432514009,2.576161543528239
53,0.6303624336918195,1.6712863147258759,0.48465027127947125,2.3667040779477073
54,0.711804136633873,1.3726648886998494,0.5128821900912693,2.1125977493467785
55,0.7543271084626516,1.2472157577673595,0.5260151355039506,2.3479066689809165
56,0.7347445835669836,1.2666829129060109,0.5265001342410133,2.195679948443458
57,0.700792983174324,1.428741842508316,0.549001932144165,2.043313775743757
58,0.6933227529128393,1.4112929503122966,0.45176151394844055,2.358769008091518
59,0.7165706853071848,1.3616259098052979,0.5171470159576053,2.348486378079369
60,0.691276008884112,1.4384006559848785,0.46648877007620676,2.4735121386391774
61,0.6857636372248331,1.4220363994439442,0.5961710867427644,1.860627049491519
62,0.7592095285654068,1.1978402932484944,0.5293227349008832,2.1024127233596075
63,0.6982499907414118,1.359179546435674,0.5085656813212803,2.2153394562857494
64,0.630958487590154,1.6017364859580994,0.40628269740513395,2.3674607617514476
65,0.6524498065312704,1.6213359435399373,0.36546586808704196,2.7825552168346586
66,0.594990943868955,1.7761580149332683,0.5264249727839515,2.0726271810985746
67,0.6500497758388519,1.5724920829137166,0.46334865547361825,2.3673149744669595
68,0.595553974310557,1.801661193370819,0.5158999321006593,2.5881621610550654
69,0.6794716070095698,1.4860220452149708,0.5206118396350315,2.0782329468500045
70,0.7483592728773752,1.2653064628442128,0.5995592162722633,2.1509493532634916
71,0.7351915289958318,1.280492752790451,0.6093671236719403,2.0749523980276927
72,0.7619840900103251,1.2626916468143463,0.6052829027175903,1.9417441799527122
73,0.7834955006837845,1.2135766645272572,0.4721600441705613,2.4296726839882985
74,0.745389848947525,1.322195718685786,0.5045097924414135,2.224809618223281
75,0.7410859862963358,1.369793285926183,0.46038665232204257,2.3249947684151784
76,0.7677904864152273,1.2350397805372875,0.5936130512328375,1.9995619512739635
77,0.7003892560799917,1.3836980958779652,0.36531909448759897,2.7138238293784007
78,0.6634971996148428,1.5642459491888683,0.515056536311195,2.2213004657200406
79,0.6924534340699514,1.3893531461556752,0.37517223613602774,2.7341659636724565
80,0.7150554011265436,1.4171424905459087,0.5433319395496732,1.9086928140549433
81,0.7700160592794418,1.254240612188975,0.4857815759522574,2.1380794161841985
82,0.7103796700636545,1.3853905002276103,0.6168211982363746,1.869229407537551
83,0.7343679567178091,1.2959878146648407,0.5516254561288017,1.9550234760556902
84,0.695860005915165,1.5063226968050003,0.48226566257930936,2.5582966690971736
85,0.6940159996350607,1.5048926572004955,0.5399692172095889,2.0709622360411144
86,0.7523884326219559,1.2718525230884552,0.41362838659967693,2.6091596399034773
87,0.7100662738084793,1.3612883985042572,0.6155697249230885,1.7969192663828533
88,0.6576886971791586,1.6018469283978145,0.48629150362241835,2.2535421507699147
89,0.667739157875379,1.4930632611115773,0.5223035443396795,2.216432594117664
90,0.7267060975233713,1.3299245287974675,0.49642054949487957,2.141007695879255
91,0.7817569325367609,1.1766559878985088,0.5235653179032462,2.008098460379101
92,0.7927692383527756,1.1704386274019878,0.5899425148963928,2.249129022870745
93,0.7294888347387314,1.2974529961744945,0.5430026111148653,2.5175819396972656
94,0.6738913357257843,1.5515624781449635,0.5484643578529358,1.975154473668053
95,0.7786848247051239,1.229860285917918,0.5055502709888277,2.149153709411621
96,0.7425434241692225,1.2339388132095337,0.611481419631413,1.8992742697397869
97,0.7291423628727595,1.3986263970534007,0.5628411145437331,2.0460901090076993
98,0.6227760265270869,1.842915693918864,0.4392644592693874,2.2811059951782227
99,0.6806198979417483,1.530114362637202,0.5172798378126962,2.039710669290452
